item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
SecuLife OBD GPS Tracker for Vehicles - 5G 4G LTE GPS Tracking Device - OBD Automotive Location Tracking Device - 1 Year of Worldwide Tracking Service Included - Just Plug & Drive	??? ???????? ???????: The OBD tracking device provides 1 year of GPS tracking service and is ideal for small and medium-sized businesses with less than 20 vehicles to manage. You can track Fleet automobiles, personal vehicles, cars, trucks, teenage, elderly drivers, and rental car units. Track any car, truck, van, motorcycle or RV on the road to keep tabs while in use or in storage. ???? ????????????: The small and compact gps tracker is relatively easy to install. All you need to do is plug-in GPS into the OBD port under the steering column. Never worry about charging a battery, as the OBD port powers it automatically. ???????? ??????????: Geofencing notifies you through the app whenever your vehicle enters or exits an assigned location. Create geo-fence zones of any shape, not just simple circular zones. ??-??-?????? ??????: When your GPS tracker moves into an area of interest or gets away from the original location, You will be immediately notified via Text/SMS, email and in app notification. Receive engine on/off alerts, over speed alerts and more. Includes 1 year of historical reports. The SecuLife app is compatible with all Apple IOS, Windows, and Android smartphones. ????????? ????????: SeculIfe's location tracker uses 5G/4G/LTE/ CAT-M, NB IoT service. GPS Tracking works in over 200 countries, plus the USA, Canada and Mexico. ??????? ???????: We are an eco-conscious company concerned about saving the trees, therefore the product user manuals will be emailed at the time of activation and are also available for download on the SecuLife site. ?? ????? ???????: Seculife offers live customer support available 7 days a week to guide you in your activation process and answer any questions you may have. We provide a personal onboarding call and a lifetime device warranty.	1104ZFJA7MF	FBA-SL-OBD-T	150		2022-11-04 13:48:47 PDT		y	3			11				B0BLJ461ZX						850021014995				AMAZON_NA	Migrated Template	Inactive
SecuLife GPS OBD Vehicle and Personal Trackers for use with People, Property, Cars, Trucks, Vans, Boats, and More (OBD Vehicle Tracker)	AFFORDABLE OBD VEHICLE TRACKER: Always know where your vehicles are with the Seculife OBD plug-in tracker. Our plans are AFFORDABLE starting at just $8.00 a month! Designed for small & medium sized businesses that have less than 20 vehicles to manage. It is the perfect device to track FLEET AUTOMOBILES, PERSONAL VEHICLES, CARS, TRUCKS, TEENAGE & ELDERLY DRIVERS, and RENTAL CAR UNITS. Ideal for car sharing marketplaces like Turo, Zipcar, Car2go, Get Around, etc. RELIABLE GPS TRACKING: OBD Vehicle Tracker uses a secured 5G / 4G / LTE / CAT M / NB IoT cellular network. The REAL-TIME GPS OBD Vehicle Tracker will pick up the signal when the car moves and use the OBD port to transmit current location coordinates to a customer account. Device works in the USA CANADA AND MEXICO. EASY INSTALLATION: It takes less than a minute to install, activate and start tracking! Our OBD plug-in GPS tracker easily snaps into the OBDII port. (typically found under the steering column in most vehicles) A smart tracking device with EASY PLUG & DRIVE INSTALLATION. No Battery needed, powered by the OBD port. SIMPLE-TO-USE APP: Our software is fully customizable, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). The app works on Apple IOS, Android, or Windows. Easily sync to the app to monitor and track up to 20 vehicles at once from a phone, desktop, laptop or tablet. Create GEOFENCING PERIMETERS to track in real time when vehicles enter or leave a location making it easy to FIND LOST & STOLEN VEHICLES. Receive an alert if the tracker has been TAMPERED with. CUSTOMER SERVICE & LIFETIME WARRANTY: Seculife OBD Vehicle GPS Tracker offers U.S. Based LIVE CUSTOMER SUPPORT AVAILABLE 7 DAYS A WEEK to guide you in your SecuLife activation process and answer any questions you may have. Includes a LIFETIME DEVICE WARRANTY.	0726ZI4866X	FBA-SL-OBDJM	39		2022-07-26 13:31:14 PDT		y	3			11				B0B7KLQL7Z						850021014841				AMAZON_NA	Migrated Template	Inactive
SecuLife GPS Tracking Solution-OBD Vehicle Tracker | Real-Time GPS Tracking for Vehicles, Teen Drivers, Seniors (OBD Vehicle Tracker)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0607ZL6X6BJ	FBA-SL-OBDJM-Var	39	0	2022-06-07 11:13:25 PDT		y	3			11				B0B3FRQBZC						850021014728			0	DEFAULT	Migrated Template	Inactive
SOS GPS Wristband Bracelet and Tracker with Emergency Alert Button and 2 Way Calling (SOS Wristband Black Button)	*AFFORDABLE SAFETY MONITOR: Featuring an Easy-to-See Red Button the SOS Wristband is the perfect solution to keep your loved ones safe. Our Plans start at only $14.99 a month! SecuLife's SIMPLE TO USE safety alert wristband provides an INNOVATIVE way to monitor your loved ones location anytime, from anywhere. Our SOS wristband was designed to be used for people with AUTISM, SPECIAL NEEDS, PARKINSONS, ALZEIHMERS & DEMENTIA. *RELIABLE GPS TRACKING: The tracker provides continuous all-day monitoring with a secured IoT 5G 4G LTE cellular network. Expanded GPS TRACKING capabilities work in the USA, Canada, and Mexico for the most accurate location possible. Know immediately if your loved one is lost and find them ASAP! Special details include unlimited LIVE REAL-TIME TRACKING, Customizable GEOFENCE SAFETY AREAS, Detailed Location History, & More.*EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! The Seculife app will work on IOS, Android, or Windows. Our intuitive software is FULLY CUSTOMIZABLE, add contacts & SET PERMISSIONS, turn on & off features, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Easily sync to the Seculife app to monitor and track your loved ones from a phone, desktop, laptop or tablet.*EMERGENCY ALERT & 2 WAY CALLING: When there is an emergency, push and hold the Red SOS BUTTON, and it will immediately alert your contacts. The emergency contacts will be sent your location details, and they can review it with the real-time tracking system. The wristband also features TWO WAY CALLING CAPABILITIES, and is easy to use. Talk to your loved one or LISTEN-IN REMOTELY. Includes VOICE ASSISTIVE SPEAKERPHONE and AUTO-ANSWER to help people who are physically impaired answer your call.*SMALL & LIGHTWEIGHT: The COMPACT SIZE and COMFORTABLE FIT will allow you to stay safe and connected without anything heavy weighing you down or sacrificing your dignity to bulky trackers.	0726ZI4OKEH	FBA-SL-SOS-BLK	99.99	0	2022-07-26 13:47:49 PDT		y	3			11				B0B7KLJHK3						850021014858			0	DEFAULT	Migrated Template	Inactive
SOS GPS Wristband Bracelet and Tracker with Emergency Alert Button and 2 Way Calling (SOS Wristband Red Button)	*AFFORDABLE SAFETY MONITOR: Featuring an Easy-to-See Red Button the SOS Wristband is the perfect solution to keep your loved ones safe. Our Plans start at only $14.99 a month! SecuLife's SIMPLE TO USE safety alert wristband provides an INNOVATIVE way to monitor your loved ones location anytime, from anywhere. Our SOS wristband was designed to be used for people with AUTISM, SPECIAL NEEDS, PARKINSONS, ALZEIHMERS & DEMENTIA. *RELIABLE GPS TRACKING: The tracker provides continuous all-day monitoring with a secured IoT 5G 4G LTE cellular network. Expanded GPS TRACKING capabilities work in the USA, Canada, and Mexico for the most accurate location possible. Know immediately if your loved one is lost and find them ASAP! Special details include unlimited LIVE REAL-TIME TRACKING, Customizable GEOFENCE SAFETY AREAS, Detailed Location History, & More.*EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! The Seculife app will work on IOS, Android, or Windows. Our intuitive software is FULLY CUSTOMIZABLE, add contacts & SET PERMISSIONS, turn on & off features, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Easily sync to the Seculife app to monitor and track your loved ones from a phone, desktop, laptop or tablet.*EMERGENCY ALERT & 2 WAY CALLING: When there is an emergency, push and hold the Red SOS BUTTON, and it will immediately alert your contacts. The emergency contacts will be sent your location details, and they can review it with the real-time tracking system. The wristband also features TWO WAY CALLING CAPABILITIES, and is easy to use. Talk to your loved one or LISTEN-IN REMOTELY. Includes VOICE ASSISTIVE SPEAKERPHONE and AUTO-ANSWER to help people who are physically impaired answer your call.*SMALL & LIGHTWEIGHT: The COMPACT SIZE and COMFORTABLE FIT will allow you to stay safe and connected without anything heavy weighing you down or sacrificing your dignity to bulky trackers.	0726ZI387JP	FBA-SL-SOS-RED	99.99	0	2022-07-26 13:47:49 PDT		y	3			11				B0B7KNX3SR						850021014865			0	DEFAULT	Migrated Template	Inactive
SecuLife GPS Tracking Solution-Adult SOS GPS Wristband | Real-Time GPS Tracking for People, Elderly, Seniors (Black Button SOS Wristband)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0607ZL6DM2K	FBA-SL-SOSBLK-Var	99.99	0	2022-06-07 11:13:25 PDT		y	3			11				B0B3FQD62X						850021014735			0	DEFAULT	Migrated Template	Inactive
Seculife SOS Wristband - Personal Safety GPS Tracker for Dementia, Alzeihmers, Seniors, Elderly, Adults, Special Needs - SOS Button - 2 Way Calling - in App Tracking - IP67 Water Resistant	A new, next-level, and easy way to stay protected and connected – anytime, anywhere! Give yourself and the ones you love a peace of mind regarding your day-to-day whereabouts and personal safety with reliable, smart technology, such as proactive alerts and live GPS location using a nationwide, fast 4G LTE network. Know you’re in good hands and help is at your fingertips! Track your loved one’s location in real-time and access remote location history information on the go with our secure mobile app. SecuLife's safety alert wristband, personal safety, and asset tracking devices provide an innovative way to monitor loved ones, personal effects, or business assets anytime, from anywhere, giving you the peace of mind and confidence you deserve. Track your loved one’s location in real-time and access remote location history information on the go with our secure mobile app. SecuLife's safety alert wristband, personal safety, and asset tracking devices provide an innovative way to monitor loved ones, personal effects, or business assets anytime, from anywhere, giving you the peace of mind and confidence you deserve. RELIABLE GPS TRACKING: SecuLife's safety alert wristband tracking device provides an innovative way to monitor loved ones anytime, from anywhere, giving you the peace of mind and confidence you deserve. Track your loved one’s location in real-time and access remote location history information on the go with our secure mobile app. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software features real time alerts based on the entry and exit zones you specify in the SecuLife app. Easily sync to your mobile app to monitor and track your loved ones location anytime, from anywhere. EMERGENCY ALERT BUTTON: When there is an emergency, push and hold the SOS button, and it will immediately alert your contacts. The emergency contacts will be sent your location details, and they can monitor your location	0531Z98NVY7	FBA-SL-SOSRED	99.99		2022-05-31 15:42:50 PDT		y	3			11				B0B2TB5D1W						850021014704				AMAZON_NA	Migrated Template	Inactive
GPS Tracking Solution Adult SOS GPS Wristband | Real-Time GPS Tracking for People, Senior Citizens, Elderly (Red Button SOS Wristband)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0607ZL5WODD	FBA-SL-SOSRED-Var	99.99	0	2022-06-07 11:13:25 PDT		y	3			11				B0B3G6Z941						850021014742			0	DEFAULT	Migrated Template	Inactive
Seculife SOS Wristband - Personal Safety GPS Tracker for Dementia, Alzeihmers, Seniors, Elderly, Adults, Special Needs - SOS Button - 2 Way Calling - in App Tracking - IP67 Water Resistant	A new, next-level, and easy way to stay protected and connected – anytime, anywhere! Give yourself and the ones you love a peace of mind regarding your day-to-day whereabouts and personal safety with reliable, smart technology, such as proactive alerts and live GPS location using a nationwide, fast 4G LTE network. Know you’re in good hands and help is at your fingertips! Track your loved one’s location in real-time and access remote location history information on the go with our secure mobile app. SecuLife's safety alert wristband, personal safety, and asset tracking devices provide an innovative way to monitor loved ones, personal effects, or business assets anytime, from anywhere, giving you the peace of mind and confidence you deserve. Track your loved one’s location in real-time and access remote location history information on the go with our secure mobile app. SecuLife's safety alert wristband, personal safety, and asset tracking devices provide an innovative way to monitor loved ones, personal effects, or business assets anytime, from anywhere, giving you the peace of mind and confidence you deserve. RELIABLE GPS TRACKING: SecuLife's safety alert wristband tracking device provides an innovative way to monitor loved ones anytime, from anywhere, giving you the peace of mind and confidence you deserve. Track your loved one’s location in real-time and access remote location history information on the go with our secure mobile app. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software features real time alerts based on the entry and exit zones you specify in the SecuLife app. Easily sync to your mobile app to monitor and track your loved ones location anytime, from anywhere. EMERGENCY ALERT BUTTON: When there is an emergency, push and hold the SOS button, and it will immediately alert your contacts. The emergency contacts will be sent your location details, and they can monitor your location	0420Z7FNVCV	FBA-SL-SOSWB-BRND	99.99		2022-04-20 09:52:42 PDT		y	3			11				B09YDNVFDP						850021014599				AMAZON_NA	Migrated Template	Inactive
GPS Tracking Bundle- GL300 Series Tracker, and Adult SOS GPS Wristband | Real-Time GPS Tracking for Vehicles, Property, People, Teen Drivers, Kids, Seniors (Bundle: GLSeries/SOSWristbandBlack)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0610ZRCOMV0	FBA-SLB-GL3SOSb-Var	134.99	0	2022-06-10 10:10:18 PDT		y	3			11				B0B3SD2MWR						850021014797			0	DEFAULT	Migrated Template	Inactive
GPS Tracking Solution Bundle- GL300 Series Tracker, and Adult SOS GPS Wristband | Real-Time GPS Tracking for Vehicles, Property, People, Teen Drivers, Kids, Seniors (Bundle: GLSeries/SOSWristbandRed)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0610ZRJZLAO	FBA-SLB-GL3SOSr-Var	134.99	0	2022-06-10 10:10:18 PDT		y	3			11				B0B3SD3NQP						850021014810			0	DEFAULT	Migrated Template	Inactive
GPS Tracking Solution Bundle- GL300 Series Tracker, and OBD Vehicle Tracker | Real-Time GPS Tracking for Vehicles, Property, People, Teen Drivers, Kids, Seniors (Bundle: GLSeries Tracker/OBD Tracker)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0610ZRH6TSL	FBA-SLB-JMGL3-Var	74	0	2022-06-10 10:10:18 PDT		y	3			11				B0B3SDTXF2						850021014773			0	DEFAULT	Migrated Template	Inactive
Tracking Bundle- GL300 Series Tracker, OBD Vehicle Tracker, and Adult SOS GPS Wristband | Real-Time GPS Tracking for Vehicles, People and Property (Bundle: GLSeries/OBD/SOSWristbandBlack)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0610ZRIF3DS	FBA-SLB-JMGL3SOSb-Var	173.99	0	2022-06-10 10:10:18 PDT		y	3			11				B0B3SC5QPW						850021014759			0	DEFAULT	Migrated Template	Inactive
GPS Tracking Bundle- GL300 Series Tracker, OBD Vehicle Tracker, & Adult SOS GPS Wristband | Real-Time GPS Tracking for Vehicles, People or Property (Bundle: GLSeries/OBD/SOSWristbandRed)	AFFORDABLE TRACKERS: It’s never lost if you have a Seculife personal monitoring system. Designed for personal use, it tracks your LOVED ONES, CARS, MOTORCYCLES, BOATS, ATV, BICYCLES, LUGGAGE, BACKPACKS, SHIPMENTS and other valuable property. Our plans are AFFORDABLE starting at just $8.00 a month! SIMPLE TO USE - select your ideal tracker, activate the device, choose your plan, and start tracking. Perfect for vehicles, teen drivers, kids, employees, partners, seniors and more. RELIABLE GPS TRACKING: Seculife Personal GPS Tracker uses a secured IoT 5G 4G LTE network to provide REAL-TIME TRACKING. The system is designed with four components that function together to allow you to find or locate what you are looking for in seconds. Expanded tracking capabilities work in the USA, CANADA, AND MEXICO. With more than a 99.99% uptime, our cloud-based technology gives you the data you want, when you want it. EASY-TO-USE SOFTWARE & FEATURES: It only takes 5 minutes to activate, install, and start tracking! Our intuitive software is fully customizable, create GEOFENCING PERIMETERS, decide what ALERTS & NOTIFICATIONS you want and how to get them (Push, Email & SMS). Record LOCATION HISTORY for up to 1 year. The Seculife app will work on IOS, Android, or Windows. Easily sync to the app to monitor and track your loved ones and assets from a phone, desktop, laptop or tablet. EMERGENCY ALERT BUTTON: If you select the Seculife GL Series (GL300 | GL310 | GL320) GPS Tracker or the Adult SOS Wristband they come with a user-friendly SOS PANIC BUTTON for Personal SAFETY MANAGEMENT and Asset Monitoring Applications. The SecuLife Personal Asset Tracker can provide peace of mind knowing that you will be immediately notified in the event of an emergency. SMALL, DISCRETE & POWERFUL: The GL Series tracker is ONLY 1" (1 inch) THICK. The tracker is small enough to HIDE IN ALMOST ANYTHING, including glove boxes, bags, suitcases, and briefcases.	0610ZRK1CY2	FBA-SLB-JMGL3SOSr-Var	173.99	0	2022-06-10 10:10:18 PDT		y	3			11				B0B3SC74G4						850021014766			0	DEFAULT	Migrated Template	Inactive
